Reaction_No,Reactant_1_Name,Reactant_1_Short_Hand,Reactant_1_eq,Reactant_1_mmol,Reactant_2_Name,Reactant_2_eq,Catalyst_1_Short_Hand,Catalyst_1_eq,Ligand_Short_Hand,Ligand_eq,Reagent_1_Short_Hand,Reagent_1_eq,Solvent_1_Short_Hand,Product_Yield_PCT_Area_UV,Product_Yield_Mass_Ion_Count,exclusion_reason,reactant1_code,reactant2_code
4806,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,"0,1250",None,2.5,THF_V2,0.0,1455692.88,original_solvent_exclusion,,
4807,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,"0,1250",None,2.5,THF_V2,0.0,805813.81,original_solvent_exclusion,,
4808,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",None,2.5,THF_V2,18.97,2610106.5,original_solvent_exclusion,,
4809,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,"0,1250",None,2.5,THF_V2,15.86,2607028.25,original_solvent_exclusion,,
4810,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",None,2.5,THF_V2,0.0,1060914.75,original_solvent_exclusion,,
4811,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",None,2.5,THF_V2,0.0,526635.19,original_solvent_exclusion,,
4812,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,None,,None,2.5,THF_V2,0.0,305663.16,original_solvent_exclusion,,
4813,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(tBu)3,"0,1250",NaOH,2.5,THF_V2,30.13,6701751.0,original_solvent_exclusion,,
4814,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Ph)3,"0,1250",NaOH,2.5,THF_V2,0.0,4382213.5,original_solvent_exclusion,,
4815,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,AmPhos,"0,1250",NaOH,2.5,THF_V2,28.49,7669980.5,original_solvent_exclusion,,
4816,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Cy)3,"0,1250",NaOH,2.5,THF_V2,21.74,3723666.75,original_solvent_exclusion,,
4817,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,"0,1250",NaOH,2.5,THF_V2,27.66,6824577.0,original_solvent_exclusion,,
4818,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,"0,1250",NaOH,2.5,THF_V2,35.76,8019313.0,original_solvent_exclusion,,
4819,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,"0,1250",NaOH,2.5,THF_V2,30.24,8876706.0,original_solvent_exclusion,,
4820,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",NaOH,2.5,THF_V2,41.27,11511517.0,original_solvent_exclusion,,
4821,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,"0,1250",NaOH,2.5,THF_V2,23.72,6735900.5,original_solvent_exclusion,,
4822,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",NaOH,2.5,THF_V2,0.0,1441354.5,original_solvent_exclusion,,
4823,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",NaOH,2.5,THF_V2,19.46,2621954.25,original_solvent_exclusion,,
4824,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,None,,NaOH,2.5,THF_V2,26.62,5824435.0,original_solvent_exclusion,,
4825,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(tBu)3,"0,1250",KOH,2.5,THF_V2,0.0,5568543.0,original_solvent_exclusion,,
4826,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Ph)3,"0,1250",KOH,2.5,THF_V2,44.95,7920439.5,original_solvent_exclusion,,
4827,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,AmPhos,"0,1250",KOH,2.5,THF_V2,41.87,12301752.0,original_solvent_exclusion,,
4828,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Cy)3,"0,1250",KOH,2.5,THF_V2,30.94,5707116.0,original_solvent_exclusion,,
4829,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,"0,1250",KOH,2.5,THF_V2,0.0,5623960.0,original_solvent_exclusion,,
4830,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,"0,1250",KOH,2.5,THF_V2,38.99,7287843.0,original_solvent_exclusion,,
4831,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,"0,1250",KOH,2.5,THF_V2,38.2,7680240.0,original_solvent_exclusion,,
4832,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",KOH,2.5,THF_V2,49.97,10491121.0,original_solvent_exclusion,,
4833,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,"0,1250",KOH,2.5,THF_V2,46.21,11704953.0,original_solvent_exclusion,,
4834,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",KOH,2.5,THF_V2,0.0,3690561.75,original_solvent_exclusion,,
4835,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",KOH,2.5,THF_V2,19.27,2270009.0,original_solvent_exclusion,,
4836,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,None,,KOH,2.5,THF_V2,35.0,7316134.0,original_solvent_exclusion,,
4837,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(tBu)3,"0,1250",LiOtBu,2.5,THF_V2,52.47,10602398.0,original_solvent_exclusion,,
4838,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Ph)3,"0,1250",LiOtBu,2.5,THF_V2,0.0,5811171.0,original_solvent_exclusion,,
4839,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,AmPhos,"0,1250",LiOtBu,2.5,THF_V2,0.0,8323791.5,original_solvent_exclusion,,
4840,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Cy)3,"0,1250",LiOtBu,2.5,THF_V2,35.1,6463801.0,original_solvent_exclusion,,
4841,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,"0,1250",LiOtBu,2.5,THF_V2,40.69,10318980.0,original_solvent_exclusion,,
4842,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,"0,1250",LiOtBu,2.5,THF_V2,0.0,3977211.0,original_solvent_exclusion,,
4843,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,"0,1250",LiOtBu,2.5,THF_V2,35.22,7038869.5,original_solvent_exclusion,,
4844,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",LiOtBu,2.5,THF_V2,0.0,6460796.5,original_solvent_exclusion,,
4845,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,"0,1250",LiOtBu,2.5,THF_V2,41.42,12761438.0,original_solvent_exclusion,,
4846,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",LiOtBu,2.5,THF_V2,23.77,2284292.25,original_solvent_exclusion,,
4847,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",LiOtBu,2.5,THF_V2,17.98,2712322.5,original_solvent_exclusion,,
4848,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,None,,LiOtBu,2.5,THF_V2,0.0,5053243.5,original_solvent_exclusion,,
4849,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(tBu)3,"0,1250",NaHCO3,2.5,THF_V2,0.0,7315061.0,original_solvent_exclusion,,
4850,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Ph)3,"0,1250",NaHCO3,2.5,THF_V2,65.69,9220190.0,original_solvent_exclusion,,
4851,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,AmPhos,"0,1250",NaHCO3,2.5,THF_V2,60.5,15462394.0,original_solvent_exclusion,,
4852,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Cy)3,"0,1250",NaHCO3,2.5,THF_V2,26.66,5595432.5,original_solvent_exclusion,,
4853,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,"0,1250",NaHCO3,2.5,THF_V2,36.92,9138475.0,original_solvent_exclusion,,
4854,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,"0,1250",NaHCO3,2.5,THF_V2,0.0,4692777.5,original_solvent_exclusion,,
4855,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,"0,1250",NaHCO3,2.5,THF_V2,21.3,5354542.0,original_solvent_exclusion,,
4856,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",NaHCO3,2.5,THF_V2,50.18,12054744.0,original_solvent_exclusion,,
4857,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,"0,1250",NaHCO3,2.5,THF_V2,42.18,10733496.0,original_solvent_exclusion,,
4858,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",NaHCO3,2.5,THF_V2,49.12,6791522.5,original_solvent_exclusion,,
4859,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",NaHCO3,2.5,THF_V2,0.0,0.0,original_solvent_exclusion,,
4860,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,None,,NaHCO3,2.5,THF_V2,22.93,4974755.0,original_solvent_exclusion,,
4861,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(tBu)3,"0,1250",Et3N,2.5,THF_V2,38.9,9500675.0,original_solvent_exclusion,,
4862,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Ph)3,"0,1250",Et3N,2.5,THF_V2,35.79,9804262.0,original_solvent_exclusion,,
4863,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,AmPhos,"0,1250",Et3N,2.5,THF_V2,35.74,8144652.0,original_solvent_exclusion,,
4864,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Cy)3,"0,1250",Et3N,2.5,THF_V2,17.56,4291503.5,original_solvent_exclusion,,
4865,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,"0,1250",Et3N,2.5,THF_V2,0.0,3600579.75,original_solvent_exclusion,,
4866,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,"0,1250",Et3N,2.5,THF_V2,32.05,6552852.5,original_solvent_exclusion,,
4867,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,"0,1250",Et3N,2.5,THF_V2,19.25,4351218.0,original_solvent_exclusion,,
4868,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",Et3N,2.5,THF_V2,0.0,3602571.5,original_solvent_exclusion,,
4869,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,"0,1250",Et3N,2.5,THF_V2,24.67,6327532.5,original_solvent_exclusion,,
4870,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",Et3N,2.5,THF_V2,27.87,2619269.25,original_solvent_exclusion,,
4871,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",Et3N,2.5,THF_V2,0.0,1212940.5,original_solvent_exclusion,,
4872,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,None,,Et3N,2.5,THF_V2,0.0,1144886.13,original_solvent_exclusion,,
4873,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(tBu)3,"0,1250",CsF,2.5,THF_V2,25.71,7129826.5,original_solvent_exclusion,,
4874,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Ph)3,"0,1250",CsF,2.5,THF_V2,36.75,10457276.0,original_solvent_exclusion,,
4875,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,AmPhos,"0,1250",CsF,2.5,THF_V2,44.52,13753513.0,original_solvent_exclusion,,
4876,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Cy)3,"0,1250",CsF,2.5,THF_V2,0.0,795440.5,original_solvent_exclusion,,
4877,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,"0,1250",CsF,2.5,THF_V2,26.79,8200269.5,original_solvent_exclusion,,
4878,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,"0,1250",CsF,2.5,THF_V2,36.74,5704838.5,original_solvent_exclusion,,
4879,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,"0,1250",CsF,2.5,THF_V2,28.67,8921161.0,original_solvent_exclusion,,
4880,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",CsF,2.5,THF_V2,42.81,11233842.0,original_solvent_exclusion,,
4881,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,"0,1250",CsF,2.5,THF_V2,15.2,3295471.25,original_solvent_exclusion,,
4882,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",CsF,2.5,THF_V2,37.13,5571631.5,original_solvent_exclusion,,
4883,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",CsF,2.5,THF_V2,0.0,594454.5,original_solvent_exclusion,,
4884,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,None,,CsF,2.5,THF_V2,0.0,1845046.38,original_solvent_exclusion,,
4885,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(tBu)3,"0,1250",K3PO4,2.5,THF_V2,30.97,9199582.0,original_solvent_exclusion,,
4886,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Ph)3,"0,1250",K3PO4,2.5,THF_V2,33.25,8064884.0,original_solvent_exclusion,,
4887,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,AmPhos,"0,1250",K3PO4,2.5,THF_V2,42.52,13373931.0,original_solvent_exclusion,,
4888,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Cy)3,"0,1250",K3PO4,2.5,THF_V2,17.52,2734127.25,original_solvent_exclusion,,
4889,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,"0,1250",K3PO4,2.5,THF_V2,30.64,8697164.0,original_solvent_exclusion,,
4890,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,"0,1250",K3PO4,2.5,THF_V2,39.73,9152354.0,original_solvent_exclusion,,
4891,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,"0,1250",K3PO4,2.5,THF_V2,21.77,4894310.5,original_solvent_exclusion,,
4892,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",K3PO4,2.5,THF_V2,44.0,10127937.0,original_solvent_exclusion,,
4893,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,"0,1250",K3PO4,2.5,THF_V2,33.33,10168310.0,original_solvent_exclusion,,
4894,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",K3PO4,2.5,THF_V2,34.51,3631840.0,original_solvent_exclusion,,
4895,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",K3PO4,2.5,THF_V2,0.0,1598689.5,original_solvent_exclusion,,
4896,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,None,,K3PO4,2.5,THF_V2,19.15,4064074.25,original_solvent_exclusion,,
8,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",NaOH,2.5,MeCN,7.55,9373.4,outside_monodentate_ligand_scope,,
10,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",NaOH,2.5,MeCN,14.32,7746.46,outside_monodentate_ligand_scope,,
11,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",NaOH,2.5,MeCN,2.11,897.82,outside_monodentate_ligand_scope,,
12,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,NaOH,2.5,MeCN,17.09,81111.32,outside_monodentate_ligand_scope,,
20,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",NaHCO3,2.5,MeCN,5.1,6992.26,outside_monodentate_ligand_scope,,
22,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",NaHCO3,2.5,MeCN,13.68,7748.88,outside_monodentate_ligand_scope,,
23,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",NaHCO3,2.5,MeCN,1.82,511.73,outside_monodentate_ligand_scope,,
24,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,NaHCO3,2.5,MeCN,10.99,49531.99,outside_monodentate_ligand_scope,,
32,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",CsF,2.5,MeCN,5.84,6066.0,outside_monodentate_ligand_scope,,
34,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",CsF,2.5,MeCN,13.2,4335.3,outside_monodentate_ligand_scope,,
35,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",CsF,2.5,MeCN,2.1,517.93,outside_monodentate_ligand_scope,,
36,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,CsF,2.5,MeCN,10.22,40428.33,outside_monodentate_ligand_scope,,
44,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",K3PO4,2.5,MeCN,5.8,5469.16,outside_monodentate_ligand_scope,,
46,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",K3PO4,2.5,MeCN,14.39,3661.02,outside_monodentate_ligand_scope,,
47,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",K3PO4,2.5,MeCN,2.27,700.15,outside_monodentate_ligand_scope,,
48,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,K3PO4,2.5,MeCN,10.0,39301.82,outside_monodentate_ligand_scope,,
56,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",KOH,2.5,MeCN,8.94,8182.37,outside_monodentate_ligand_scope,,
58,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",KOH,2.5,MeCN,14.22,7878.91,outside_monodentate_ligand_scope,,
59,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",KOH,2.5,MeCN,2.35,1067.08,outside_monodentate_ligand_scope,,
60,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,KOH,2.5,MeCN,18.16,67813.47,outside_monodentate_ligand_scope,,
68,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",LiOtBu,2.5,MeCN,9.78,9542.27,outside_monodentate_ligand_scope,,
